RTlexdec,RTnaming,Word,Familiarity,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.442874505,6.153370789,roll,4.33,young,V,6.198478716,-0.796187934,3.044522438,0.99841,1.87358,3.33220451,3.63758616,4,7,8.457323,12.87114,12,4.418840608,30,6.637258031,9,4.204692619,1.386294361,2.833213344,3.091042453,6.546785411,323,1287,C,cont,short,voiced,10.28448919,10.74572262,28
6.825460036,6.162472344,char,2.43,young,V,2.708050201,-0.182321557,2.197224577,1.42301,1.05414,1.609437912,0.693147181,4,3,8.829033,12.67433,14,7.195937226,15,8.571491965,13,6.768493212,0.693147181,6.142037406,1.098612289,8.391629968,6,50,C,obst,frication,voiceless,9.093132171,9.306831672,9
6.503988728,6.11853763,wag,3,young,V,3.044522438,-0.028170877,2.397895273,1.36129,1.86621,1.386294361,0,3,17,7.68674,12.79014,20,4.744932128,20,4.744932128,19,4.744932128,0,0,0,0,10,69,C,cont,short,voiced,6.580639137,6.931471806,25
6.418870518,6.112796832,chat,5.06,young,V,5.537334267,-0.514284203,2.197224577,1.09855,1.54457,1.386294361,1.791759469,4,6,8.886342,12.67433,24,9.816403446,20,9.706072662,20,9.706072662,1.609437912,7.557994959,0,0,214,209,C,obst,frication,voiceless,8.927579504,9.380083147,29
6.453183957,6.197868774,steer,3.47,young,V,4.49980967,1.272965676,2.079441542,0.14434,1.77054,1.791759469,0.693147181,5,5,9.585228,13.30069,12,4.574710979,36,7.824845691,12,4.574710979,0,0,3.218875825,7.785720897,34,263,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.306585458,6.1235887,ring,4.7,young,V,7.080867897,-0.843855682,3.295836866,0.48983,2.06317,2.772588722,3.891820298,4,10,8.869445,12.78563,19,6.774223886,19,6.774223886,18,6.719013154,0,0,0,0,926,1713,C,cont,short,voiced,12.11539273,12.93661676,29
6.404467838,6.160785292,fetch,3.5,young,V,5.501258211,-0.567167378,0.693147181,0,1.29631,1.386294361,0.693147181,5,3,8.663516,11.81574,8,3.931825633,8,3.931825633,8,3.931825633,0,0,0,0,0,381,C,obst,frication,voiceless,9.173676388,10.62558656,26
6.318102875,6.156767099,chew,4.77,young,V,4.564348191,-0.54522705,1.098612289,0,1.77075,1.386294361,0,4,8,8.655528,12.67433,29,7.990576882,66,10.59975486,27,7.988542983,1.098612289,1.945910149,3.688879454,10.52349936,6,361,C,obst,frication,voiceless,8.327484416,8.602636673,29
6.326614481,6.133398043,win,4.8,young,V,6.981934677,-0.239170421,1.609437912,0.48,1.66826,1.791759469,1.386294361,3,13,8.113735,12.40131,17,9.988425949,20,10.09637806,16,9.985896689,0,0,1.386294361,7.817222786,131,2762,C,cont,short,voiced,12.71621003,12.84407174,27
6.704071159,6.164997598,wring,2.83,young,V,3.63758616,0.970357953,1.386294361,0.20433,1.67396,1.609437912,1.386294361,5,2,9.172967,9.85619,19,6.774223886,19,6.774223886,18,6.771935556,0,0,0,0,1,120,C,cont,short,voiced,12.11539273,12.93661676,18
6.421801114,6.158460938,stride,3.53,young,V,5.093750201,0.979603011,1.945910149,0.23494,1.86625,1.791759469,0,6,4,9.679635,13.30069,13,6.558197803,27,7.033506484,13,6.558197803,0,0,2.708050201,6.063785209,183,225,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.447496019,6.107690816,wit,3.55,young,V,5.252273428,1.891898041,3.091042453,2.0374,0.97549,1.386294361,0.693147181,3,12,7.972575,12.40131,23,9.132378831,25,9.132378831,22,9.130214327,0,0,1.098612289,0,312,9,C,cont,short,voiced,12.71621003,12.84407174,25
6.565828192,6.165417854,grope,3.17,young,V,3.33220451,1.358123484,1.386294361,0.04893,1.65529,1.098612289,0.693147181,5,4,8.742102,11.50271,13,5.723585102,15,5.793013608,13,5.723585102,0,0,1.098612289,3.135494216,4,178,C,obst,burst,voiced,11.31994733,11.7487167,25
6.408413463,6.17752909,spring,3.8,young,V,7.134890852,1.144426805,2.995732274,0.82329,1.53702,2.564949357,3.555348061,6,3,9.755617,11.50982,19,6.774223886,19,6.774223886,19,6.774223886,0,0,0,0,1260,603,C,obst,frication,voiceless,12.0300512,12.4928443,30
6.283760957,6.148681948,kid,5.73,young,V,6.361302478,-0.257169448,1.945910149,0.19976,1.31325,1.791759469,0.693147181,3,6,6.99108,11.28078,13,7.090909822,13,7.090909822,12,7.038783541,0,0,0,0,1411,203,C,obst,burst,voiceless,9.848608891,10.8293325,30
6.490511069,6.225152312,snort,3.4,young,V,3.688879454,2.407945609,1.609437912,0.13435,1.76888,2.079441542,0,5,2,8.916816,9.89868,8,6.159095388,12,6.580639137,7,6.159095388,0.693147181,0,1.791759469,5.517452896,37,86,C,obst,frication,voiceless,8.543835122,9.120962561,29
6.676503948,6.137943013,broach,2.43,young,V,2.833213344,-0.057158414,0.693147181,0,1.49092,1.098612289,0,6,2,9.120373,10.9819,4,3.36729583,5,3.36729583,4,3.36729583,0,0,0.693147181,0,0,43,C,obst,burst,voiced,11.06810603,11.39766051,26
6.485886361,6.128832321,grunt,3.63,young,V,4.343805422,1.453433664,1.098612289,0,1.94426,1.386294361,0.693147181,5,2,8.674855,11.50271,9,3.36729583,10,5.521460918,9,3.36729583,0,0,0.693147181,5.402677382,139,164,C,obst,burst,voiced,11.31994733,11.7487167,28
6.430751204,6.185797017,grind,4.03,young,V,4.59511985,1.116961427,1.791759469,0.37185,1.5717,2.197224577,1.609437912,5,1,9.242182,11.50271,9,7.056175284,16,7.061334367,8,7.00033446,0.693147181,4.158883083,2.197224577,4.248495242,27,491,C,obst,burst,voiced,11.31994733,11.7487167,28
6.538530486,6.148040854,drape,3.2,young,V,2.890371758,0,1.791759469,1.08882,1.45129,1.609437912,0,5,2,8.688544,11.03329,12,5.043425117,13,5.049856007,12,5.043425117,0,0,0.693147181,0.693147181,30,133,C,obst,burst,voiced,10.58852695,10.89997483,26
6.333332913,6.172118047,sail,3.8,young,V,4.976733742,1.393214804,2.564949357,1.13179,1.89853,1.945910149,2.197224577,4,11,8.458526,11.97534,19,5.455321115,40,6.188264123,19,5.455321115,0,0,3.091042453,5.537334267,95,359,C,obst,frication,voiceless,11.68031103,11.7664275,30
6.499787041,6.173994416,ken,2.37,young,V,0,-6.553933404,1.098612289,0,1.4395,0.693147181,0,3,11,7.438268,12.17537,15,8.467372496,16,8.475954443,14,8.464846711,0,0,0.693147181,3.737669618,0,2,C,obst,burst,voiceless,7.70616297,7.948385285,14
6.415342428,6.069119792,help,5.13,young,V,8.814627555,0.636999378,2.564949357,0.68637,1.27365,2.564949357,1.386294361,4,4,8.417859,14.561,0,0,0,0,0,0,0,0,0,0,2423,6956,C,obst,frication,voiceless,10.51650869,10.79028768,26
6.505574771,6.178773645,thrust,3.3,young,V,6.146329258,3.073635943,1.609437912,0.08729,0.9468,2.48490665,1.945910149,6,1,9.656456,14.65437,10,7.628031127,11,7.628031127,10,7.628031127,0,0,0.693147181,0,246,348,C,obst,frication,voiceless,10.58784623,10.6498674,29
6.414736829,6.112796832,wrap,4.3,young,V,4.875197323,-0.234377919,1.791759469,0.3437,1.28951,1.791759469,2.079441542,4,2,8.006633,9.85619,22,5.099866428,23,5.087596335,21,5.087596335,0.693147181,1.098612289,1.098612289,0,17,627,C,cont,short,voiced,9.423514392,9.974039208,27
6.474739102,6.128832321,shrink,3.97,young,V,4.65396035,0.888119855,1.386294361,0.22626,2.45141,1.945910149,1.098612289,6,0,9.383581,12.41582,19,6.466144724,21,6.481577129,19,6.466144724,0,0,1.098612289,2.397895273,5,364,C,obst,frication,voiceless,8.026823576,8.095903533,29
6.405112749,6.1014394,gain,5.07,young,V,6.760414691,2.483748572,1.791759469,0.54467,1.8462,2.63905733,1.609437912,4,7,8.415201,11.36615,22,6.52649486,43,6.793466133,22,6.52649486,0,0,3.091042453,5.347107531,487,1567,C,obst,burst,voiced,9.497247144,10.0038305,28
6.309208936,6.146329258,blame,4.33,young,V,6.478509642,0.193629491,2.079441542,0.19169,1.30523,1.791759469,0,5,5,8.972541,11.84506,12,7.552237288,15,7.620705087,12,7.552237288,0,0,1.386294361,4.912654886,130,834,C,obst,burst,voiced,10.99988071,11.70969219,28
6.539759351,6.189905486,stitch,4,young,V,3.33220451,-1.47508986,2.197224577,0.29311,1.94103,1.386294361,3.401197382,6,1,9.598548,13.30069,11,4.634728988,14,8.227375507,11,4.634728988,0,0,1.386294361,8.199738961,65,77,C,obst,frication,voiceless,12.42202641,13.1273947,26
6.385835003,6.092666428,wink,3.63,young,V,4.143134726,2.1690537,1.609437912,0.4202,1.83761,1.945910149,1.098612289,4,11,8.576137,12.40131,19,6.466144724,21,6.481577129,19,6.466144724,0,0,1.098612289,2.397895273,59,142,C,cont,short,voiced,12.71621003,12.84407174,29
6.447686139,6.116333529,bust,3.93,young,V,4.663439094,-0.446136148,1.945910149,0.64545,1.54127,2.302585093,0.693147181,4,11,8.549246,11.86562,10,7.628031127,11,7.628031127,10,7.628031127,0,0,0.693147181,0,103,56,C,obst,burst,voiced,11.61771782,11.69964567,29
6.344003449,6.16793569,swipe,3.73,young,V,2.63905733,0.259511195,1.609437912,0.67694,1.57942,1.098612289,0,5,2,8.458056,9.8176,8,3.951243719,9,5.529429088,8,3.951243719,0,0,0.693147181,5.303304908,10,13,C,obst,frication,voiceless,9.774574052,10.01699479,29
6.361872263,6.153583397,plead,3.37,young,V,4.605170186,2.225624052,0.693147181,0,1.83759,1.609437912,0,5,1,9.123815,11.92678,14,6.974478911,24,6.760414691,5,5.209486153,2.302585093,6.787844982,2.995732274,6.523562306,0,338,C,obst,burst,voiceless,11.79633593,12.16309207,27
6.349383717,6.158249365,boil,4.23,young,V,5.855071922,0.566804892,2.197224577,0.47159,1.75971,2.079441542,2.079441542,4,6,8.159617,11.85622,9,5.267858159,10,5.267858159,9,5.267858159,0,0,0.693147181,0,172,768,C,obst,burst,voiced,9.113388846,9.204925739,29
6.28426475,6.14547236,guess,5.33,young,V,6.981934677,0.136480424,1.609437912,0.15293,1.23342,1.945910149,0,5,1,8.559031,10.6147,1,4.043051268,13,7.04053639,1,4.043051268,0,0,2.564949357,6.9902565,176,1384,C,obst,burst,voiced,11.16484208,11.67415106,29
6.329114661,6.117876909,might,5.53,young,V,9.489259159,0.016585292,2.079441542,0.36001,0,1.386294361,0,5,8,8.718194,11.99945,18,7.825245291,33,8.143517406,18,7.825245291,0,0,2.772588722,6.844815479,0,5580,C,cont,short,voiced,11.28071594,11.394536,29
6.415326065,6.099870421,meld,2.4,young,V,1.609437912,0.328504067,1.098612289,0,0.47563,1.098612289,0,4,5,8.567503,13.10751,4,5.598421959,8,5.746203191,4,5.598421959,0,0,1.609437912,3.784189634,0,4,C,cont,short,voiced,10.83374036,11.61604146,14
6.592112593,6.116554158,daunt,2.37,young,V,0,-1.280933845,1.386294361,0.51164,0.7785,0.693147181,0,5,5,8.728641,11.32815,9,3.63758616,10,5.855071922,8,2.772588722,0.693147181,3.135494216,1.098612289,5.811140993,0,70,C,obst,burst,voiced,9.408125089,9.772410289,22
6.438902987,6.16793569,taint,3.17,young,V,2.944438979,0.970357953,1.386294361,0.12923,1.15257,1.386294361,0,5,5,9.578665,12.49891,6,4.521788577,7,4.543294782,6,4.521788577,0,0,0.693147181,1.098612289,15,40,C,obst,burst,voiceless,10.93103339,11.5173855,29
6.495265556,6.109025336,notch,3.13,young,V,3.496507561,0.423814247,1.386294361,0.47983,1.43604,1.945910149,0,5,1,8.723078,12.79025,6,2.48490665,6,2.48490665,6,2.48490665,0,0,0,0,37,15,C,cont,short,voiced,11.51587112,11.70028431,26
6.317579763,6.154645757,catch,5.17,young,V,7.126890809,0.165784354,2.890371758,0.18469,1.46748,3.63758616,2.995732274,5,7,8.930404,12.5702,10,5.332718793,9,4.836281907,9,4.836281907,0.693147181,4.406719247,0,0,183,3459,C,obst,burst,voiceless,11.67705759,11.85207269,30
6.359002771,6.153795959,store,5.63,young,V,6.923628628,1.380014906,2.197224577,1.01101,1.48281,2.302585093,3.33220451,5,10,9.744109,13.30069,20,7.870929597,38,9.775824621,20,7.870929597,0,0,2.944438979,9.614738244,1061,551,C,obst,frication,voiceless,12.42202641,13.1273947,30
6.323175467,6.093118201,shake,4.67,young,V,6.073044534,0.648975962,2.772588722,0.54654,1.90838,2.708050201,2.302585093,5,11,9.048158,12.41582,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,76,2359,C,obst,frication,voiceless,8.838986793,9.02569612,29
6.518660444,6.175659348,tamp,1.53,young,V,1.609437912,0.328504067,0.693147181,0,1.78416,1.098612289,0.693147181,4,7,8.462348,12.49891,13,4.905274778,12,4.86753445,12,4.86753445,0.693147181,1.791759469,0,0,0,12,C,obst,burst,voiceless,9.435481926,10.29870028,6
6.4479079,6.265681369,slash,3.47,young,V,3.912023005,0.433864583,1.098612289,0,1.72414,2.302585093,0.693147181,5,7,8.958875,10.60569,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,28,113,C,obst,frication,voiceless,10.08008442,10.22168671,21
6.368615911,6.091083612,melt,4.28,young,V,4.976733742,0.230063994,0.693147181,0,1.76243,1.791759469,1.098612289,4,6,8.356589,13.10751,10,5.998936562,13,6.056784013,10,5.998936562,0,0,1.386294361,3.218875825,0,436,C,cont,short,voiced,10.83374036,11.61604146,28
6.362407221,6.100991372,come,6.3,young,V,9.655410735,-0.806022641,2.772588722,0.19349,1.71522,3.17805383,4.65396035,4,12,8.702649,12.86473,7,7.943427768,23,8.817594036,2,7.717796211,1.791759469,6.345636361,3.091042453,8.41294317,0,35152,C,obst,burst,voiceless,11.32661998,11.88135307,28
6.441711798,6.147185422,coil,3.2,young,V,4.127134385,1.459906178,1.609437912,0.68312,1.89656,2.302585093,2.63905733,4,10,8.31378,12.86473,9,5.267858159,10,5.267858159,9,5.267858159,0,0,0.693147181,0,85,91,C,obst,burst,voiceless,6.583409222,6.775366091,27
6.394643711,6.159940697,squeak,3.57,young,V,3.891820298,-0.567167378,1.791759469,0.78153,1.8384,1.386294361,1.609437912,6,1,8.651624,8.66112,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,43,74,C,obst,frication,voiceless,11.12901145,11.57856338,30
6.419506209,6.225548038,squeal,2.87,young,V,3.465735903,0.575364145,1.386294361,0.94898,1.89552,1.386294361,0,6,1,8.895632,8.66112,13,5.33753808,23,6.313548046,13,5.33753808,0,0,2.397895273,5.843544417,31,79,C,obst,frication,voiceless,11.12901145,11.57856338,30
6.442062345,6.117656572,chase,4.37,young,V,5.081404365,-0.028170877,1.791759469,0.32065,1.73176,1.791759469,1.791759469,5,2,9.443213,12.67433,6,6.37331979,17,7.556427969,4,6.165417854,1.098612289,4.709530201,2.63905733,7.271008538,81,363,C,obst,frication,voiceless,9.625095527,9.783577256,30
6.384840205,6.231858452,stab,4.07,young,V,4.060443011,-0.216223108,1.386294361,0.05104,1.7115,1.609437912,0,4,6,8.607415,13.30069,16,3.970291914,14,3.970291914,14,3.970291914,1.098612289,0,0,0,33,140,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.458667383,6.164156555,clash,3.53,young,V,5.056245805,1.695870418,1.098612289,0,1.61767,1.945910149,0,5,6,8.993698,11.29955,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,186,85,C,obst,burst,voiceless,11.03059011,11.39345476,28
6.377135028,6.148040854,fell,5.17,young,V,7.6118424,0.743659896,1.386294361,0,0.46292,2.079441542,0,4,10,8.495012,11.81574,18,7.369600721,20,7.371489295,18,7.369600721,0,0,1.098612289,1.386294361,71,158,C,obst,frication,voiceless,9.173676388,10.62558656,29
6.378663846,6.103676538,hush,4.13,young,V,4.48863637,0.072208308,1.945910149,0.52993,1.15336,1.945910149,1.609437912,4,9,8.224259,10.63718,15,4.997212274,12,4.574710979,12,4.574710979,1.386294361,3.951243719,0,0,52,120,C,obst,frication,voiceless,9.623112055,9.885119895,29
6.328061776,6.158460938,freeze,4.53,young,V,5.043425117,-0.364643114,2.302585093,0.55352,1.87156,2.708050201,1.791759469,6,2,8.672877,11.69309,5,3.465735903,30,7.622663951,5,3.465735903,0,0,3.258096538,7.607381426,74,799,C,obst,frication,voiceless,12.68663595,12.77547468,29
6.515985954,6.139669012,coax,2.93,young,V,3.496507561,1.522426535,1.098612289,0.20906,1.55624,1.098612289,0.693147181,4,3,7.617112,12.86473,2,0.693147181,8,3.555348061,2,0.693147181,0,0,1.945910149,3.526360525,0,88,C,obst,burst,voiceless,9.655474811,10.1015184,28
6.458275585,6.137943013,braid,3.3,young,V,3.583518938,0.693147181,1.386294361,0.51465,1.56613,1.791759469,0.693147181,5,1,8.828949,10.9819,9,7.765144903,25,7.590852124,7,5.978885765,1.098612289,7.582229194,2.944438979,7.368970402,27,50,C,obst,burst,voiced,11.06810603,11.39766051,28
6.362596976,6.206575927,smash,3.83,young,V,5.099866428,0.130053128,1.791759469,0.15086,1.68498,2.197224577,0.693147181,5,2,8.970541,10.57664,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,60,436,C,obst,frication,voiceless,10.06997609,10.12559056,28
6.308662945,6.096049762,duck,4.03,young,V,5.164785974,-1.38914743,2.302585093,0.62393,1.68896,2.079441542,3.33220451,4,14,7.859156,11.00965,14,5.493061443,14,5.493061443,14,5.493061443,0,0,0,0,248,123,C,obst,burst,voiced,9.647497927,10.67449814,29
6.36744935,6.091762268,rub,3.87,young,V,5.446737372,-0.240915721,1.609437912,0,1.74231,1.791759469,1.945910149,3,13,6.915993,11.08883,16,5.283203729,16,5.283203729,15,5.252273428,0,0,0,0,26,729,C,cont,short,voiced,9.962510893,10.27560268,30
6.378612923,6.200509174,step,5.37,young,V,7.264030143,1.179075253,3.135494216,0.98708,1.6906,2.564949357,3.17805383,4,4,8.654448,13.30069,4,4.8978398,5,4.8978398,4,4.8978398,0,0,0.693147181,0,1841,1030,C,obst,frication,voiceless,12.42202641,13.1273947,27
6.447305863,6.200306314,stir,4.2,young,V,5.723585102,0.635988767,2.079441542,0.13785,1.70416,2.397895273,1.791759469,4,1,8.777941,13.30069,4,4.682131227,18,8.830543011,4,4.682131227,0,0,2.708050201,8.814776089,38,735,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.541246426,6.100318952,rue,2.03,young,V,2.197224577,0.223143551,1.609437912,0.59167,0.66515,1.386294361,2.397895273,3,6,7.000019,11.08883,11,6.343880434,66,10.59975486,10,6.333279628,0,0,4.025351691,10.58549795,0,9,C,cont,short,voiced,9.861362626,9.997842731,26
6.43525253,6.092666428,shed,3.57,young,V,5.991464547,-0.016857117,1.945910149,1.08079,0.92376,1.945910149,1.098612289,4,4,9.06734,12.41582,14,6.320768294,24,8.132412675,14,6.320768294,0,0,2.397895273,7.954372273,226,274,C,obst,frication,voiceless,8.257904193,8.563504094,27
6.384384628,6.182291497,stew,3.27,young,V,4.304065093,-1.037311763,1.098612289,0,1.76403,1.791759469,2.48490665,4,6,8.625195,13.30069,29,7.990576882,66,10.59975486,27,7.988542983,1.098612289,1.945910149,3.688879454,10.52349936,82,74,C,obst,frication,voiceless,12.42202641,13.1273947,27
6.510362502,6.132095677,rig,2.87,young,V,4.406719247,1.334025933,2.197224577,0.31599,1.68484,2.197224577,2.564949357,3,13,7.512996,12.78563,16,6.190315406,15,6.188264123,14,6.177944114,0.693147181,0.693147181,0,0,96,72,C,cont,short,voiced,12.11539273,12.93661676,28
6.472346295,6.211603589,scourge,2.13,young,V,3.688879454,1.714798428,1.098612289,0,1.27069,1.791759469,0,7,0,9.69646,11.1627,1,1.098612289,10,4.007333185,0,0,0,0,2.302585093,3.970291914,41,13,C,obst,frication,voiceless,11.12901145,11.57856338,21
6.388510984,6.096725058,hike,3.67,young,V,3.80666249,1.832581464,1.791759469,1.05625,1.70365,1.791759469,1.386294361,4,10,8.3226,13.19451,9,7.299121463,11,7.299797367,9,7.299121463,0,0,1.098612289,0.693147181,33,64,C,obst,frication,voiceless,9.77934056,10.17080109,30
6.390056086,6.144614727,curse,4.27,young,V,5.267858159,2.377486401,1.386294361,0.02245,1.85989,2.302585093,1.098612289,5,4,8.980412,11.18774,3,3.761200116,7,4.820281566,3,3.761200116,0,0,1.609437912,4.406719247,184,273,C,obst,burst,voiceless,8.649623979,9.323222529,27
6.30379045,6.165837934,stay,5.33,young,V,7.934871566,-0.115704256,2.079441542,0.09555,1.47586,2.890371758,2.302585093,4,4,8.642083,13.30069,32,8.414495793,49,10.35475424,31,8.414495793,0.693147181,0,2.944438979,10.19969567,60,4487,C,obst,frication,voiceless,12.42202641,13.1273947,25
6.52915603,6.106577354,lob,2.53,young,V,3.218875825,-0.459953293,1.098612289,0,1.82036,1.386294361,0,3,17,7.215168,12.33756,16,5.765191103,18,5.765191103,15,5.762051383,0,0,1.098612289,0,31,25,C,cont,short,voiced,10.64287403,11.00381504,17
6.372432024,6.099421689,dish,5.4,young,V,5.96870756,-0.210066085,2.197224577,0.68657,1.04447,2.079441542,2.708050201,4,4,8.535676,12.35184,5,5.087596335,5,5.087596335,5,5.087596335,0,0,0,0,504,30,C,obst,burst,voiced,12.13900827,12.82768892,29
6.483474257,6.160785292,reign,3.03,young,V,4.86753445,1.640690456,1.386294361,0.03936,1.66625,1.791759469,0.693147181,5,2,8.629231,13.86731,3,2.079441542,43,6.793466133,3,2.079441542,0,0,3.713572067,6.785587645,112,124,C,cont,short,voiced,10.45463905,11.35426965,29
6.399360033,6.104123365,run,6.2,young,V,8.323122888,0.237574522,3.33220451,0.51001,1.81083,3.988984047,4.219507705,3,12,7.260473,11.08883,13,6.23636959,20,8.407155086,12,5.700443573,0,0,2.079441542,8.286269453,1309,7903,C,cont,short,voiced,9.962510893,10.27560268,26
6.512057317,6.119197914,shag,2.63,young,V,2.833213344,-2.111282148,1.791759469,0.73917,0.71665,1.945910149,0.693147181,4,7,8.589201,12.41582,20,4.744932128,20,4.744932128,20,4.744932128,0,0,0,0,12,7,C,obst,frication,voiceless,8.871084264,8.962391702,24
6.441106018,6.276831442,cease,4.23,young,V,5.327876169,1.849717746,2.079441542,0.98681,1.4306,1.609437912,0,5,2,9.380067,12.69518,8,4.983606622,9,5.924255797,4,3.583518938,1.609437912,4.709530201,1.791759469,5.826000107,17,659,C,obst,frication,voiceless,11.51558193,11.68499465,29
